Date,Open,High,Low,Close,Volume
2010-03-05 00:00:00-05:00,6.4462757183526085,6.589033163672156,6.436978281146776,6.566539764404297,899620400
2010-03-08 00:00:00-05:00,6.598330852209243,6.600729790656293,6.545546598323661,6.570439338684082,429889600
2010-03-09 00:00:00-05:00,6.5473450739117425,6.747984950374677,6.534748947242772,6.688602924346924,920259200
2010-03-10 00:00:00-05:00,6.712896500427485,6.762381660562197,6.694002108314422,6.743186950683594,596218000
2010-03-11 00:00:00-05:00,6.715295134054153,6.762979984283447,6.697600012742808,6.762979984283447,405700400
2010-03-12 00:00:00-05:00,6.8190633484712135,6.829860371689238,6.770478345684692,6.795970916748047,416323600
2010-03-15 00:00:00-04:00,6.759382346028512,6.762980553208256,6.605527956259337,6.713196277618408,493502800
2010-03-16 00:00:00-04:00,6.7233913391246,6.747383918960034,6.673306358220429,6.7314887046813965,446908000
2010-03-17 00:00:00-04:00,6.744985173674288,6.791471151561488,6.696100257931575,6.721592426300049,450956800
2010-03-18 00:00:00-04:00,6.7209914658367875,6.747984020171499,6.676305394243688,6.737487316131592,342109600
2010-03-19 00:00:00-04:00,6.741688543222876,6.755184424741676,6.634919959307278,6.665511131286621,559445600
2010-03-22 00:00:00-04:00,6.612124295474011,6.777974921992682,6.602526943990146,6.740485668182373,456419600
2010-03-23 00:00:00-04:00,6.767179916623499,6.861352365550943,6.720993444235787,6.848755836486816,602431200
2010-03-24 00:00:00-04:00,6.827161470001375,6.903938699558643,6.823262144553223,6.8790459632873535,597780400
2010-03-25 00:00:00-04:00,6.925531981675691,6.927031968655166,6.785473400326808,6.7974700927734375,542284400
2010-03-26 00:00:00-04:00,6.866448390974269,6.9564211571149945,6.854451701816677,6.924931049346924,640875200
2010-03-29 00:00:00-04:00,6.987912241803464,7.014003840108044,6.946524464014002,6.969616889953613,540744400
2010-03-30 00:00:00-04:00,7.095877193952619,7.122269903140961,7.025397865004044,7.073383808135986,527310000
2010-03-31 00:00:00-04:00,7.062590825340203,7.096180760658347,7.031699745183163,7.047894477844238,430659600
2010-04-01 00:00:00-04:00,7.120173123205439,7.159760602199321,6.98041487507347,7.076985836029053,603145200
2010-04-05 00:00:00-04:00,7.047295877455468,7.1531638833783555,7.040997213613541,7.15256404876709,684507600
2010-04-06 00:00:00-04:00,7.143868156570743,7.205049696437895,7.107878874146403,7.184056282043457,447017200
2010-04-07 00:00:00-04:00,7.184354192634182,7.255433389932219,7.157661953932773,7.215845108032227,628502000
2010-04-08 00:00:00-04:00,7.2110446873877265,7.244034780851391,7.139066156040269,7.196349143981934,572989200
2010-04-09 00:00:00-04:00,7.240737287408965,7.254533481853244,7.211645712591361,7.251533508300781,334182800
2010-04-12 00:00:00-04:00,7.263829427500822,7.289921828576942,7.252133054838327,7.266529083251953,333026400
2010-04-13 00:00:00-04:00,7.253634026475551,7.281825451766333,7.231139828601354,7.27072811126709,306210800
2010-04-14 00:00:00-04:00,7.356203546665095,7.372098763552425,7.3199147536977645,7.368499755859375,404076400
2010-04-15 00:00:00-04:00,7.371198697849782,7.468669821897401,7.363101330868881,7.465371131896973,376784800
2010-04-16 00:00:00-04:00,7.454873670257502,7.531951218447351,7.33431011378973,7.4197845458984375,750545600
2010-04-19 00:00:00-04:00,7.40868669112902,7.434478774629757,7.25093341583169,7.409886360168457,566924400
2010-04-20 00:00:00-04:00,7.453974312672513,7.475268041459995,7.286624456348288,7.335509777069092,738326400
2010-04-21 00:00:00-04:00,7.761681637793724,7.805169244199803,7.669609032348244,7.774278163909912,982391200
2010-04-22 00:00:00-04:00,7.744888971719467,8.000112640515162,7.683706630697462,7.991714954376221,793424800
2010-04-23 00:00:00-04:00,8.037301639630133,8.162964224643144,8.007611018920613,8.122476577758789,796955600
2010-04-26 00:00:00-04:00,8.15396500459185,8.171359407250405,8.043297522336768,8.082586288452148,479068800
2010-04-27 00:00:00-04:00,8.01570114634638,8.032796021921753,7.813262293970388,7.8588480949401855,709343600
2010-04-28 00:00:00-04:00,7.895140103713173,7.9176326935956665,7.690001533479593,7.8456549644470215,758402400
2010-04-29 00:00:00-04:00,7.888243847056184,8.097581317742483,7.857953400973559,8.056794166564941,558840800
2010-04-30 00:00:00-04:00,8.076888442102705,8.11467722588353,7.8276639411622595,7.830362796783447,542463600
2010-05-03 00:00:00-04:00,7.912840894948232,8.03400514045535,7.884048820164057,7.9881181716918945,454342000
2010-05-04 00:00:00-04:00,7.884345077651955,7.89634096723477,7.700199883787661,7.758081912994385,723819600
2010-05-05 00:00:00-04:00,7.588636973375131,7.741891168729648,7.459674887380678,7.677410125732422,883103200
2010-05-06 00:00:00-04:00,7.612626621102039,7.745186863955698,5.9757152415117245,7.3852949142456055,1285860800
2010-05-07 00:00:00-04:00,7.309118252130935,7.394892205726832,6.754283205906955,7.073687553405762,1676018400
2010-05-10 00:00:00-04:00,7.505257682059593,7.637218073638433,7.45367271396492,7.6174235343933105,984306400
2010-05-11 00:00:00-04:00,7.552943747785503,7.794371951120765,7.5127564342192406,7.693302631378174,848906800
2010-05-12 00:00:00-04:00,7.774875402613652,7.891541198779305,7.758681474468938,7.860350608825684,654379600
2010-05-13 00:00:00-04:00,7.894246211574297,7.947630717396345,7.689707313577468,7.748490333557129,599712400
2010-05-14 00:00:00-04:00,7.652514740935855,7.692103025238941,7.482765546724481,7.612326622009277,759362800
2010-05-17 00:00:00-04:00,7.638719399137479,7.6831063607404975,7.429081601414025,7.62432336807251,762834800
2010-05-18 00:00:00-04:00,7.707095773860201,7.754181571490454,7.5055554261124025,7.56853723526001,782678400
2010-05-19 00:00:00-04:00,7.48276428329535,7.585333584052025,7.343306360693413,7.447974681854248,1025726800
2010-05-20 00:00:00-04:00,7.254236341159131,7.313319675427752,7.084187560183448,7.130674362182617,1282915200
2010-05-21 00:00:00-04:00,6.982513099345717,7.332809232410704,6.938426465786521,7.267428874969482,1223891200
2010-05-24 00:00:00-04:00,7.416181342855328,7.524748946231321,7.385590595073759,7.400585651397705,754238800
2010-05-25 00:00:00-04:00,7.178358445580818,7.400592035042979,7.112678536635311,7.354406356811523,1048006400
2010-05-26 00:00:00-04:00,7.500159148973819,7.561640983479803,7.3103151349974285,7.321112155914307,850654000
2010-05-27 00:00:00-04:00,7.515754165939846,7.614424939900074,7.4710676965855285,7.59822940826416,666282400
2010-05-28 00:00:00-04:00,7.779376735524413,7.779676252373002,7.598229906514126,7.704098701477051,815614800
2010-06-01 00:00:00-04:00,7.788373403421899,7.975817292687845,7.766479843114998,7.822563171386719,876472800
2010-06-02 00:00:00-04:00,7.933832095221439,7.941629946626795,7.807569688893025,7.916138172149658,688548000
2010-06-03 00:00:00-04:00,7.953022574607784,7.964119912628673,7.8099656585835735,7.891242027282715,650106800
2010-06-04 00:00:00-04:00,7.743982049989949,7.85464865690411,7.636614931598488,7.676502704620361,758304400
2010-06-07 00:00:00-04:00,7.746384870753718,7.7721769521018755,7.514253736079035,7.525950908660889,886942000
2010-06-08 00:00:00-04:00,7.594931712975798,7.611727081315014,7.3672996940281275,7.477666854858398,1000770400
2010-06-09 00:00:00-04:00,7.541846749508697,7.5547435921034705,7.272527456989823,7.293820381164551,854630000
2010-06-10 00:00:00-04:00,7.3430044477512535,7.5271488009821,7.263827909714657,7.513053894042969,776356000
2010-06-11 00:00:00-04:00,7.444677538253734,7.613527387504813,7.418885449290211,7.603030681610107,545759200
2010-06-14 00:00:00-04:00,7.676505379987707,7.772176165247468,7.618022726387571,7.626120090484619,602960400
2010-06-15 00:00:00-04:00,7.666914002370482,7.793176440850679,7.662715158236855,7.78837776184082,585074000
2010-06-16 00:00:00-04:00,7.830658816933966,8.030099353195812,7.816563108751066,8.015104293823242,783678000
2010-06-17 00:00:00-04:00,8.11557454699942,8.184554709899945,8.082584452141127,8.153663635253906,872855200
2010-06-18 00:00:00-04:00,8.165064043586744,8.247540125562757,8.140171300339503,8.219647407531738,784621600
2010-06-21 00:00:00-04:00,8.328212407416704,8.367800689721607,8.059492916434637,8.102680206298828,776490400
2010-06-22 00:00:00-04:00,8.162360312260628,8.276625968017536,8.142566576951177,8.213045120239258,717262000
2010-06-23 00:00:00-04:00,8.23494088611615,8.23734022447589,8.034600137314055,8.126672744750977,768457200
2010-06-24 00:00:00-04:00,8.127570806762355,8.19355180034,8.040597207561982,8.06758975982666,714277200
2010-06-25 00:00:00-04:00,8.099382549855264,8.10568041346393,7.971919684652404,7.998611927032471,549942400
2010-06-28 00:00:00-04:00,8.005510157263997,8.090086050470907,7.933232076875107,8.046598434448242,584948000
2010-06-29 00:00:00-04:00,7.921233289034196,7.929331455897156,7.626721732086667,7.682805061340332,1133344800
2010-06-30 00:00:00-04:00,7.699000446953859,7.736789226031636,7.49806146121981,7.543647289276123,739452000
2010-07-01 00:00:00-04:00,7.626719603938774,7.6417154635309466,7.294419363845964,7.452171802520752,1022896000
2010-07-02 00:00:00-04:00,7.512455245303454,7.525652406261892,7.293820757148993,7.4059882164001465,693842800
2010-07-06 00:00:00-04:00,7.527752019848908,7.581735531953661,7.382595250577679,7.456673622131348,615235600
2010-07-07 00:00:00-04:00,7.51245756560723,7.760784341133992,7.490265282078392,7.757784366607666,654556000
2010-07-08 00:00:00-04:00,7.872047833445864,7.884644358019551,7.6444158448706006,7.740386962890625,738144400
2010-07-09 00:00:00-04:00,7.70439869091543,7.794671793262171,7.6525142009158005,7.7862749099731445,433322400
2010-07-12 00:00:00-04:00,7.753585758682033,7.853155915014958,7.643518895662477,7.716396808624268,562878400
2010-07-13 00:00:00-04:00,7.6873066166545225,7.689705154759087,7.390694345067931,7.551746368408203,1190924000
2010-07-14 00:00:00-04:00,7.479167871033924,7.671709192918477,7.467770211530797,7.579636573791504,812047600
2010-07-15 00:00:00-04:00,7.444677348408822,7.706798675581759,7.416785438469227,7.541248321533203,824866000
2010-07-16 00:00:00-04:00,7.593132898746579,7.646816897577823,7.450075941393258,7.494762420654297,1039858400
2010-07-19 00:00:00-04:00,7.49416256381062,7.49416256381062,7.185854768411009,7.365200519561768,1024478000
2010-07-20 00:00:00-04:00,7.284826357680712,7.584736520739142,7.198152239671233,7.554445266723633,1074950800
2010-07-21 00:00:00-04:00,7.950322924710384,7.952122427924554,7.617723156184904,7.62492036819458,1185671200
2010-07-22 00:00:00-04:00,7.7280919123953105,7.7976711235196525,7.6570127143641775,7.768280029296875,645318800
2010-07-23 00:00:00-04:00,7.7103977775464205,7.80906857350977,7.6861048750989145,7.795872211456299,533388800
2010-07-26 00:00:00-04:00,7.797670513328397,7.800669686060032,7.728991459891924,7.7760772705078125,420551600
2010-07-27 00:00:00-04:00,7.823761552267023,7.9416262171155125,7.806666671099326,7.920032978057861,584771600
2010-07-28 00:00:00-04:00,7.90773769018076,7.977316891810366,7.8051683912705885,7.826461315155029,519985200
2010-07-29 00:00:00-04:00,7.818961781504073,7.87714411251451,7.680703565847826,7.740984916687012,643806800
2010-07-30 00:00:00-04:00,7.67440992925143,7.7886748334841736,7.644717711776429,7.7151970863342285,448210000
2010-08-02 00:00:00-04:00,7.810867521516855,7.8753477384798,7.786275103923883,7.85315465927124,428055600
2010-08-03 00:00:00-04:00,7.827960137093178,7.895439507468651,7.78027450180197,7.855551719665527,417653600
2010-08-04 00:00:00-04:00,7.882846064447168,7.926032553634237,7.806968990224752,7.887044906616211,420375200
2010-08-05 00:00:00-04:00,7.8495588672198,7.8930464928280974,7.814169412399891,7.848659515380859,289097200
2010-08-06 00:00:00-04:00,7.791072856690532,7.842358313423044,7.726591839899592,7.800370693206787,444897600
2010-08-09 00:00:00-04:00,7.842058138902571,7.862153000397075,7.78477593110258,7.850156307220459,303128000
2010-08-10 00:00:00-04:00,7.79317272894209,7.811167766657976,7.724192551878441,7.7799763679504395,451920000
2010-08-11 00:00:00-04:00,7.65971308353555,7.668410284614621,7.492062920451389,7.5034589767456055,620054400
2010-08-12 00:00:00-04:00,7.3984894555186855,7.590732013161718,7.381394572242987,7.551444053649902,534920400
2010-08-13 00:00:00-04:00,7.5472467969037496,7.554144494859925,7.470469564457627,7.470769882202148,354869200
2010-08-16 00:00:00-04:00,7.42518385240473,7.498062566013215,7.396391787267125,7.42698335647583,318430000
2010-08-17 00:00:00-04:00,7.500158695167519,7.636618231645371,7.473765978967628,7.556841850280762,422640400
2010-08-18 00:00:00-04:00,7.568540331619865,7.637819228839113,7.5451467811942186,7.5898332595825195,339696000
2010-08-19 00:00:00-04:00,7.582936648050546,7.6021313588417225,7.4581742312975505,7.494163513183594,426706000
2010-08-20 00:00:00-04:00,7.4794671699222555,7.615326114019161,7.467769993850721,7.486964702606201,384230000
2010-08-23 00:00:00-04:00,7.551445380545454,7.557743243644024,7.355304264508767,7.371798515319824,414041600
2010-08-24 00:00:00-04:00,7.277926446241611,7.287822515194858,7.15736210241743,7.195750713348389,602565600
2010-08-25 00:00:00-04:00,7.139066282464473,7.317513428311693,7.113874036300854,7.284522533416748,596867600
2010-08-26 00:00:00-04:00,7.361301931710463,7.370299451176832,7.2062482833862305,7.2062482833862305,466505200
2010-08-27 00:00:00-04:00,7.25033687573389,7.276128968105182,7.064691631845121,7.2464375495910645,548391200
2010-08-30 00:00:00-04:00,7.220646605568719,7.3703026071431905,7.218247266016956,7.272831439971924,383289200
2010-08-31 00:00:00-04:00,7.253331823191103,7.334608188913151,7.208345841678957,7.290821075439453,420786800
2010-09-01 00:00:00-04:00,7.421881372919817,7.5415455425018845,7.386192424483474,7.507656097412109,697037600
2010-09-02 00:00:00-04:00,7.535548865529326,7.562840938568115,7.454873116423378,7.562840938568115,415427600
2010-09-03 00:00:00-04:00,7.650416022947364,7.761082712395557,7.6327213012777575,7.7607831954956055,520788800
2010-09-07 00:00:00-04:00,7.6969013675215,7.783575464728572,7.685204993295705,7.731991291046143,342557600
2010-09-08 00:00:00-04:00,7.791072423178867,7.929331484736731,7.770678048368523,7.885244846343994,526551200
2010-09-09 00:00:00-04:00,7.948824870423701,7.993211020996388,7.885244016168023,7.889742374420166,438575200
2010-09-10 00:00:00-04:00,7.89334135767711,7.932630116236791,7.839657372245491,7.89993953704834,387542400
2010-09-13 00:00:00-04:00,7.972218077140972,8.04599612200794,7.970419374413469,8.008807182312012,388780000
2010-09-14 00:00:00-04:00,7.983916593529962,8.072689724506409,7.963222697288847,8.039400100708008,408150400
2010-09-15 00:00:00-04:00,8.04270023159283,8.108980768389454,8.032802558063965,8.104181289672852,429368800
2010-09-16 00:00:00-04:00,8.10477811546437,8.29761968617443,8.08258424075211,8.294620513916016,652103200
2010-09-17 00:00:00-04:00,8.328211058917132,8.336309225037905,8.207947846263224,8.25863265991211,634477200
2010-09-20 00:00:00-04:00,8.279925453118803,8.51085692540106,8.273027756945744,8.494361877441406,658677600
2010-09-21 00:00:00-04:00,8.51325778445283,8.617926118112083,8.48116703410615,8.510558128356934,668074400
2010-09-22 00:00:00-04:00,8.478770562479287,8.636823427581916,8.469773040529581,8.629925727844238,585289600
2010-09-23 00:00:00-04:00,8.58733672313128,8.780179171121052,8.577439851179445,8.665013313293457,786116800
2010-09-24 00:00:00-04:00,8.76038469836484,8.803271673819566,8.713898715072991,8.766982078552246,649488000
2010-09-27 00:00:00-04:00,8.816769043616953,8.839261645131275,8.727695586705005,8.732193946838379,482834800
2010-09-28 00:00:00-04:00,8.750487233732253,8.750487233732253,8.24753828971049,8.603231430053711,1035042400
2010-09-29 00:00:00-04:00,8.614329522756234,8.691706605334097,8.577440886176456,8.618528366088867,469644000
2010-09-30 00:00:00-04:00,8.66740928633414,8.697400205540923,8.434978661422825,8.509956359863281,673391600
2010-10-01 00:00:00-04:00,8.581934428816906,8.594830468532507,8.437977370186989,8.473067283630371,448142800
2010-10-04 00:00:00-04:00,8.445478790433231,8.484466440631445,8.330612458128726,8.356705665588379,435302000
2010-10-05 00:00:00-04:00,8.457475360892017,8.680907756380979,8.452076048322304,8.665613174438477,501967200
2010-10-06 00:00:00-04:00,8.685105746104007,8.757084293641004,8.555244363164224,8.67310905456543,670868800
2010-10-07 00:00:00-04:00,8.70760021639854,8.711799058954968,8.604731376731673,8.674010276794434,408399600
2010-10-08 00:00:00-04:00,8.748686757626036,8.832361680405636,8.697402902548777,8.819465637207031,658403200
2010-10-11 00:00:00-04:00,8.839560073584824,8.914536990842695,8.835361231676053,8.858153343200684,427753200
2010-10-12 00:00:00-04:00,8.859650604794021,8.982314732136519,8.772076387900434,8.953522682189941,558544000
2010-10-13 00:00:00-04:00,9.003311077501412,9.056094917964256,8.991314386102028,9.001511573791504,630092400
2010-10-14 00:00:00-04:00,9.04799924868374,9.071392000452725,9.009310312088065,9.066594123840332,435296400
2010-10-15 00:00:00-04:00,9.220447690180093,9.447180404289803,9.144570601880462,9.439382553100586,922194000
2010-10-18 00:00:00-04:00,9.551245137740748,9.567139548569735,9.425882146742213,9.537149429321289,1093010800
2010-10-19 00:00:00-04:00,9.099283762968268,9.410290432659393,8.997914105841618,9.281929016113281,1232784000
2010-10-20 00:00:00-04:00,9.267231837841445,9.424684807903914,9.203351458558796,9.313117980957031,721624400
2010-10-21 00:00:00-04:00,9.368002444275293,9.439381162179286,9.201252424575577,9.282828330993652,551460000
2010-10-22 00:00:00-04:00,9.269330107605214,9.298421681331664,9.186255829750072,9.221344947814941,372778000
2010-10-25 00:00:00-04:00,9.269934247826514,9.345210705401575,9.250439218178979,9.262435913085938,392462000
2010-10-26 00:00:00-04:00,9.20335243233618,9.289426699710353,9.166762519869014,9.238741874694824,392929600
2010-10-27 00:00:00-04:00,9.226744890594674,9.294224282288173,9.16526304417049,9.23214340209961,399002800
2010-10-28 00:00:00-04:00,9.235742376370593,9.237242363448024,9.024306664545852,9.154467582702637,551051200
2010-10-29 00:00:00-04:00,9.124174950139839,9.17366010094437,9.023404343971722,9.026703834533691,430511200
2010-11-01 00:00:00-04:00,9.063893703457586,9.165263353709776,9.063293868825667,9.122675895690918,423889200
2010-11-02 00:00:00-04:00,9.207250408505677,9.30292122342287,9.207250408505677,9.27802848815918,433930000
2010-11-03 00:00:00-04:00,9.338312057220906,9.38359917546851,9.253137934579943,9.381199836730957,508348400
2010-11-04 00:00:00-04:00,9.460672969282651,9.602531024775706,9.448076444852978,9.545248031616211,642488000
2010-11-05 00:00:00-04:00,9.536852650629143,9.584237985608008,9.499663703707384,9.511059761047363,361253200
2010-11-08 00:00:00-05:00,9.51315672523992,9.590233451394635,9.499960367092115,9.555744171142578,281758400
2010-11-09 00:00:00-05:00,9.628625705094683,9.636124039125715,9.432185050090307,9.479570388793945,383544000
2010-11-10 00:00:00-05:00,9.496365400204267,9.56024659623416,9.403692938632599,9.538053512573242,384227200
2010-11-11 00:00:00-05:00,9.44717809643766,9.549148369999198,9.424684700848921,9.496664047241211,361284000
2010-11-12 00:00:00-05:00,9.477170928375319,9.49216599455012,9.106182387991545,9.238142013549805,795846800
2010-11-15 00:00:00-05:00,9.251038731965098,9.313419936221845,9.185358036585313,9.208451271057129,403606000
2010-11-16 00:00:00-05:00,9.168860235070289,9.22524307569971,8.97691720160832,9.044997215270996,657650000
2010-11-17 00:00:00-05:00,9.033302484617833,9.116977409451735,8.930133335648836,9.012309074401855,479449600
2010-11-18 00:00:00-05:00,9.153267932062521,9.287328187945722,9.137973348095823,9.250139236450195,494491200
2010-11-19 00:00:00-05:00,9.236343805180772,9.249239851087044,9.154468368971758,9.1991548538208,384843200
2010-11-22 00:00:00-05:00,9.197653285959868,9.397994041442871,9.173361185528282,9.397994041442871,393075200
2010-11-23 00:00:00-05:00,9.310717350019072,9.349706591470207,9.194052345872471,9.259132385253906,519447600
2010-11-24 00:00:00-05:00,9.357206878564194,9.459177177892704,9.349710145936537,9.441182136535645,413725200
2010-11-26 00:00:00-05:00,9.40939101106649,9.528155872814791,9.385398425188518,9.447179794311523,237585600
2010-11-29 00:00:00-05:00,9.462174248150587,9.52155627476021,9.338611517896657,9.503262519836426,445785200
2010-11-30 00:00:00-05:00,9.403394794435622,9.427988021399921,9.323318850219483,9.331716537475586,501858000
2010-12-01 00:00:00-05:00,9.455276955852652,9.529654851385567,9.447179588432995,9.489167213439941,461750800
2010-12-02 00:00:00-05:00,9.523053995661504,9.567140629155912,9.443877445124572,9.541648864746094,462837200
2010-12-03 00:00:00-05:00,9.50746204060512,9.556646882025404,9.487367979512303,9.520358085632324,342092800
2010-12-06 00:00:00-05:00,9.556346910406115,9.667014400030732,9.54974872932659,9.60163402557373,448481600
2010-12-07 00:00:00-05:00,9.711100525633784,9.716797753172202,9.540751500201635,9.543450355529785,391454000
2010-12-08 00:00:00-05:00,9.58603550559185,9.627723604120211,9.510458758954254,9.627423286437988,321935600
2010-12-09 00:00:00-05:00,9.66101353452122,9.672109271263539,9.567740473034085,9.589934349060059,294151200
2010-12-10 00:00:00-05:00,9.586636720816816,9.628624342227484,9.555145804547001,9.61392879486084,262511200
2010-12-13 00:00:00-05:00,9.728193653950552,9.748887543885004,9.627123542290812,9.647216796875,439815600
2010-12-14 00:00:00-05:00,9.64901651966692,9.673309415155979,9.567140316195074,9.605829238891602,351008000
2010-12-15 00:00:00-05:00,9.597129503087759,9.687103055168844,9.572837412838929,9.607927322387695,417312000
2010-12-16 00:00:00-05:00,9.629821990681398,9.675408610148127,9.600131385300278,9.634620666503906,322030800
2010-12-17 00:00:00-05:00,9.646021602372123,9.650820280224732,9.604033972009233,9.61543083190918,386929200
2010-12-20 00:00:00-05:00,9.645118494506777,9.694604444275184,9.544049176170713,9.663413047790527,385610400
2010-12-21 00:00:00-05:00,9.687104719664296,9.728792013472576,9.658613784010488,9.72309398651123,256354000
2010-12-22 00:00:00-05:00,9.727895690063068,9.768683645298005,9.703602787231853,9.751888275146484,265921600
2010-12-23 00:00:00-05:00,9.747089587896214,9.751587946960322,9.692205923416688,9.70510196685791,223157200
2010-12-27 00:00:00-05:00,9.682607794752792,9.760284366904948,9.642719197578206,9.7374906539917,249816000
2010-12-28 00:00:00-05:00,9.774378341950401,9.79687173316882,9.74888657936011,9.76118278503418,175924000
2010-12-29 00:00:00-05:00,9.783678003609815,9.790576501990026,9.750088066581581,9.755786895751953,163139200
2010-12-30 00:00:00-05:00,9.761483938460541,9.762383289853478,9.688606043439433,9.706900596618652,157494400
2010-12-31 00:00:00-05:00,9.685608423406196,9.701503640956142,9.636422783731419,9.673912048339844,193508000
2011-01-03 00:00:00-05:00,9.766283897239795,9.904842491791268,9.742291313162301,9.884148597717285,445138400
2011-01-04 00:00:00-05:00,9.970224042475332,9.97202354655739,9.841562303574152,9.935734748840332,309080800
2011-01-05 00:00:00-05:00,9.88354635312121,10.02720310651674,9.882046366505515,10.017005920410156,255519600
2011-01-06 00:00:00-05:00,10.038601743416367,10.054496959450933,9.984018398028017,10.0089111328125,300428800
2011-01-07 00:00:00-05:00,10.016707165386263,10.08748603734418,9.9540256590582,10.080588340759277,311931200
2011-01-10 00:00:00-05:00,10.161866703771443,10.293827131523544,10.112082026444591,10.270434379577637,448560000
2011-01-11 00:00:00-05:00,10.343311279762082,10.345709817242307,10.1810596291799,10.246140480041504,444108000
2011-01-12 00:00:00-05:00,10.29442428094124,10.329812913795864,10.256935026122378,10.329512596130371,302590400
2011-01-13 00:00:00-05:00,10.351707044322076,10.396093997735896,10.312419084726674,10.367301940917969,296780400
